Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",1539652,2021-09-29,0.0669,14980813,VII
Glazer Capital LLC,1111235,2021-09-29,0.0483,10812316,VII
"Aristeia Capital, LLC",1000000,2021-09-29,0.0435,9730000,VII
Linden Advisors LP,974404,2021-09-29,0.0424,9480950,VII
Polar Asset Management Partners Inc.,900000,2021-09-29,0.0391,8757000,VII
HGC Investment Management Inc.,875000,2021-09-29,0.038,8513750,VII
"MMCAP International, Inc. SPC",800000,2021-09-29,0.0348,7784000,VII
Citadel Advisors LLC,750000,2021-09-29,0.0326,7297500,VII
Beryl Capital Management LLC,715772,2021-09-29,0.0311,6964461,VII
Periscope Capital Inc.,670000,2021-09-29,0.0291,6519100,VII
