Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",655801,2021-09-29,0.0583,3003568,NTWK
"Vanguard Group, Inc. (The)",525907,2021-09-29,0.046799999999999994,2408654,NTWK
Blackrock Inc.,294801,2021-09-29,0.0262,1350188,NTWK
Dimensional Fund Advisors LP,247660,2021-09-29,0.022000000000000002,1134282,NTWK
Moab Capital Partners LLC,208434,2021-09-29,0.018500000000000003,954627,NTWK
"Geode Capital Management, LLC",86760,2021-09-29,0.0077,397360,NTWK
"Bridgeway Capital Management, Inc.",83200,2021-09-29,0.0074,381056,NTWK
Acadian Asset Management. LLC,67899,2021-09-29,0.006,310977,NTWK
State Street Corporation,51657,2021-09-29,0.0046,236589,NTWK
"Perritt Capital Management, Inc.",40000,2021-09-29,0.0036,183200,NTWK
