Holder,Shares,Date Reported,% Out,Value,ABV
Karpus Management Inc,1041630,2021-09-29,0.056900000000000006,16509835,NUO
"Saba Capital Management, L.P.",763684,2021-09-29,0.0417,12104391,NUO
SIT Investment Associates Inc,462145,2021-09-29,0.0252,7324998,NUO
"Rivernorth Capital Management, Llc",341256,2021-09-29,0.018600000000000002,5408907,NUO
Morgan Stanley,317234,2021-09-29,0.0173,5028158,NUO
Bartlett & Co.,308702,2021-09-29,0.0169,4892926,NUO
"Robinson Capital Management, LLC",271993,2021-09-29,0.0148,4311089,NUO
"Raymond James & Associates, Inc.",245883,2021-09-29,0.0134,3897245,NUO
UBS Group AG,162922,2021-09-29,0.0089,2582313,NUO
Wells Fargo & Company,158271,2021-09-29,0.0086,2508595,NUO
