Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,736266,2021-09-29,0.06509999999999999,8665850,VGI
"Centaurus Financial, Inc.",676765,2021-09-29,0.0599,7965524,VGI
"Guggenheim Capital, LLC",264194,2021-09-29,0.023399999999999997,3109563,VGI
"Shaker Financial Services, LLC",230415,2021-09-29,0.0204,2711984,VGI
Invesco Ltd.,217429,2021-09-29,0.0192,2559139,VGI
Parametric Portfolio Associates,122015,2021-09-29,0.0108,1436116,VGI
"U.S. Capital Wealth Advisors, LLC",114880,2021-09-29,0.0102,1352137,VGI
Mid Atlantic Financial Management Inc.,98954,2021-09-29,0.0088,1164688,VGI
Cambridge Investment Research Advisors Inc.,49650,2021-09-29,0.0044,584380,VGI
Fiera Capital Corporation,46837,2021-09-29,0.0040999999999999995,551271,VGI
