Holder,Shares,Date Reported,% Out,Value,ABV
Dodge & Cox Inc,48411769,2021-09-29,0.15109999999999998,1941796054,FOXA
Blackrock Inc.,40778703,2021-09-29,0.1273,1635633777,FOXA
"Vanguard Group, Inc. (The)",34145634,2021-09-29,0.1066,1369581379,FOXA
"Independent Franchise Partners, LLP",21965492,2021-09-29,0.06860000000000001,881035884,FOXA
State Street Corporation,15003788,2021-09-29,0.046799999999999994,601801936,FOXA
Ninety One UK Ltd,10293030,2021-09-29,0.0321,412853433,FOXA
Lsv Asset Management,8734431,2021-09-29,0.0273,350338027,FOXA
"Geode Capital Management, LLC",6509984,2021-09-29,0.0203,261115458,FOXA
Bank of America Corporation,5341815,2021-09-29,0.0167,214260199,FOXA
"Ameriprise Financial, Inc.",4636368,2021-09-29,0.014499999999999999,185964720,FOXA
