Holder,Shares,Date Reported,% Out,Value,ABV
"Highbridge Capital Management, LLC.",2209383,2021-09-29,0.0801,21519390,PICC
Adage Capital Partners GP L.L.C.,2000000,2021-09-29,0.0725,19480000,PICC
"Wellington Management Group, LLP",973121,2021-09-29,0.0353,9478198,PICC
Altshuler Shaham Ltd,957200,2021-09-29,0.0347,9323128,PICC
Marshall Wace LLP,767313,2021-09-29,0.0278,7473628,PICC
Nomura Holdings Inc.,575000,2021-09-29,0.0208,5600500,PICC
"Moore Capital Management, LP",500000,2021-09-29,0.0181,4870000,PICC
BlueCrest Capital Management Ltd,500000,2021-09-29,0.0181,4870000,PICC
Citadel Advisors LLC,429496,2021-09-29,0.015600000000000001,4183291,PICC
Davidson Kempner Capital Management LP,425000,2021-09-29,0.0154,4139500,PICC
