Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2887598,2021-09-29,0.0837,28486154,GSQD
"Aristeia Capital, LLC",1951520,2021-09-29,0.056600000000000004,19251744,GSQD
Citadel Advisors LLC,1925435,2021-09-29,0.0558,18994416,GSQD
Kepos Capital Lp,1675000,2021-09-29,0.048600000000000004,16523875,GSQD
Marshall Wace LLP,1174585,2021-09-29,0.034,11587281,GSQD
Polygon Management Limited,750000,2021-09-29,0.0217,7398750,GSQD
"Saba Capital Management, L.P.",743509,2021-09-29,0.0216,7334716,GSQD
Millennium Management LLC,613072,2021-09-29,0.0178,6047955,GSQD
Sculptor Capital Lp,594645,2021-09-29,0.0172,5866172,GSQD
Nomura Holdings Inc.,589663,2021-09-29,0.0171,5817025,GSQD
