Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,16041276,2021-09-29,0.1134,256179177,FLR
"FMR, LLC",13374614,2021-09-29,0.0946,213592585,FLR
"Vanguard Group, Inc. (The)",13079151,2021-09-29,0.0925,208874041,FLR
"Wellington Management Group, LLP",11452797,2021-09-29,0.081,182901168,FLR
"Hotchkis & Wiley Capital Management, LLC",9686715,2021-09-29,0.06849999999999999,154696838,FLR
Bank Of New York Mellon Corporation,5995469,2021-09-29,0.0424,95747639,FLR
State Street Corporation,4501439,2021-09-29,0.0318,71887980,FLR
Anchor Capital Advisors LLC,2989654,2021-09-29,0.021099999999999997,47744774,FLR
"Geode Capital Management, LLC",2276476,2021-09-29,0.0161,36355321,FLR
Morgan Stanley,2067081,2021-09-29,0.0146,33011283,FLR
