Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5658559,2021-09-29,0.13570000000000002,227813585,FIBK
"Vanguard Group, Inc. (The)",3598036,2021-09-29,0.0863,144856929,FIBK
Macquarie Group Limited,2604425,2021-09-29,0.0625,104854150,FIBK
Bank Of New York Mellon Corporation,1646107,2021-09-29,0.0395,66272267,FIBK
Dimensional Fund Advisors LP,1546811,2021-09-29,0.0371,62274610,FIBK
ABRDN PLC,1522833,2021-09-29,0.0365,61309256,FIBK
State Street Corporation,1214560,2021-09-29,0.0291,48898185,FIBK
Massachusetts Financial Services Co.,1149189,2021-09-29,0.0276,46266349,FIBK
"Wellington Management Group, LLP",1061132,2021-09-29,0.0255,42721174,FIBK
Diamond Hill Capital Management Inc,962125,2021-09-29,0.0231,38735152,FIBK
