Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,4285838,2021-09-29,0.06,46158475,HFRO
"Herzfeld (Thomas J.) Advisors, Inc",2535919,2021-09-29,0.0355,27311847,HFRO
Royal Bank of Canada,1885662,2021-09-29,0.0264,20308579,HFRO
Invesco Ltd.,1462248,2021-09-29,0.020499999999999997,15748410,HFRO
Matisse Capital,1233000,2021-09-29,0.0173,13279410,HFRO
Wells Fargo & Company,1214558,2021-09-29,0.017,13080789,HFRO
Cambridge Investment Research Advisors Inc.,1211634,2021-09-29,0.017,13049298,HFRO
Quantedge Capital Pte Ltd,1023232,2021-09-29,0.0143,11020208,HFRO
"Rivernorth Capital Management, Llc",998245,2021-09-29,0.013999999999999999,10751098,HFRO
Penserra Capital Management LLC,935263,2021-09-29,0.0131,10072782,HFRO
