Holder,Shares,Date Reported,% Out,Value,ABV
Perceptive Advisors Llc,10055521,2021-09-29,0.0601,6079567,NEPT
"Goldman Sachs Group, Inc.",3005884,2021-09-29,0.018000000000000002,1817357,NEPT
Penserra Capital Management LLC,2403104,2021-09-29,0.0144,1452916,NEPT
"Commonwealth Equity Services, LLC",1151121,2021-09-29,0.0069,695967,NEPT
"Susquehanna International Group, LLP",827759,2021-09-29,0.0049,500463,NEPT
Morgan Stanley,503122,2021-09-29,0.003,304187,NEPT
"Cambria Investment Management, L.P.",480181,2021-09-29,0.0029,290317,NEPT
"Group One Trading, L.P.",188108,2021-09-29,0.0011,113730,NEPT
"Emerald Advisors, LLC",162293,2021-09-29,0.001,98122,NEPT
Natixis,114300,2021-09-29,0.0007000000000000001,69105,NEPT
