Holder,Shares,Date Reported,% Out,Value,ABV
"Bratton Capital Management, LP",9810958,2021-09-29,0.2443,42775776,AQST
"Vanguard Group, Inc. (The)",1054304,2021-09-29,0.0262,4596765,AQST
"Bracebridge Capital, LLC",428571,2021-09-29,0.010700000000000001,1868569,AQST
Blackrock Inc.,330946,2021-09-29,0.008199999999999999,1442924,AQST
Millennium Management LLC,323774,2021-09-29,0.008100000000000001,1411654,AQST
Gsa Capital Partners Llp,297229,2021-09-29,0.0074,1295918,AQST
Morgan Stanley,246148,2021-09-29,0.0060999999999999995,1073205,AQST
"Latash Investments, LLC",243134,2021-09-29,0.0060999999999999995,1060064,AQST
"Geode Capital Management, LLC",219640,2021-09-29,0.0055000000000000005,957630,AQST
"Renaissance Technologies, LLC",189669,2021-09-29,0.004699999999999999,826956,AQST
