Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,2036183,2021-09-29,0.0663,20056402,CFVIU
"Aristeia Capital, LLC",1500000,2021-09-29,0.0489,14775000,CFVIU
HGC Investment Management Inc.,650000,2021-09-29,0.0212,6402500,CFVIU
BlueCrest Capital Management Ltd,550000,2021-09-29,0.0179,5417500,CFVIU
Magnetar Financial LLC,538089,2021-09-29,0.0175,5300176,CFVIU
Context Advisory LLC,415001,2021-09-29,0.013500000000000002,4087759,CFVIU
Sage Rock Capital Management LP,372316,2021-09-29,0.0121,3667312,CFVIU
Longfellow Investment Management Co. LLC,255732,2021-09-29,0.0083,2518960,CFVIU
"Bulldog Investors, LLC",233695,2021-09-29,0.0076,2301895,CFVIU
Melqart Asset Management UK Ltd.,142000,2021-09-29,0.0046,1398700,CFVIU
