Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",2400000,2021-09-29,0.0873,23568000,GTPA
Canyon Capital Advisors LLC,1459680,2021-09-29,0.053099999999999994,14334057,GTPA
Beryl Capital Management LLC,1348286,2021-09-29,0.049,13240168,GTPA
"TD Asset Management, Inc",1000000,2021-09-29,0.0364,9820000,GTPA
Governors Lane LP,939400,2021-09-29,0.0342,9224908,GTPA
"Moore Capital Management, LP",750000,2021-09-29,0.0273,7365000,GTPA
Fortress Investment Group LLC,681298,2021-09-29,0.0248,6690346,GTPA
Millennium Management LLC,677030,2021-09-29,0.0246,6648434,GTPA
UBS O'Connor LLC,501958,2021-09-29,0.0183,4929227,GTPA
Spring Creek Capital LLC,500000,2021-09-29,0.0182,4910000,GTPA
