Holder,Shares,Date Reported,% Out,Value,ABV
"Wellington Management Group, LLP",1164922,2021-09-29,0.04650000000000001,9132988,MFIN
"Vanguard Group, Inc. (The)",986348,2021-09-29,0.0393,7732968,MFIN
"Tieton Capital Management, LLC",909046,2021-09-29,0.0362,7126920,MFIN
"Gratia Capital, LLC",385238,2021-09-29,0.0154,3020265,MFIN
Stifel Financial Corporation,316391,2021-09-29,0.0126,2480505,MFIN
"Rhino Investment Partners, Inc.",283728,2021-09-29,0.0113,2224427,MFIN
Millennium Management LLC,201881,2021-09-29,0.008,1582747,MFIN
Gamco Investors Inc,179000,2021-09-29,0.0070999999999999995,1403360,MFIN
"Geode Capital Management, LLC",150108,2021-09-29,0.006,1176846,MFIN
"Teton Advisors, Inc",110000,2021-09-29,0.0044,862400,MFIN
