Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,1867639,2021-09-29,0.0833,3866012,WTT
Hollow Brook Wealth Management LLC,1859597,2021-09-29,0.08289999999999999,3849365,WTT
"Horton Capital Management, LLC",1559758,2021-09-29,0.0696,3228699,WTT
"Renaissance Technologies, LLC",1056563,2021-09-29,0.0471,2187085,WTT
"Vanguard Group, Inc. (The)",568444,2021-09-29,0.0254,1176679,WTT
"Worth Venture Partners, LLC",434407,2021-09-29,0.0194,899222,WTT
Dimensional Fund Advisors LP,395887,2021-09-29,0.0177,819486,WTT
"Bridgeway Capital Management, Inc.",256258,2021-09-29,0.011399999999999999,530454,WTT
"Geode Capital Management, LLC",154473,2021-09-29,0.0069,319759,WTT
Blackrock Inc.,61003,2021-09-29,0.0027,126276,WTT
