Holder,Shares,Date Reported,% Out,Value,ABV
"Lindbrook Capital, Llc",963847,2021-09-29,0.0753,2930094,DBGI
"Vanguard Group, Inc. (The)",61314,2021-09-29,0.0048,186394,DBGI
LPL Financial LLC,29905,2021-09-29,0.0023,90911,DBGI
Citadel Advisors LLC,26937,2021-09-29,0.0021,81888,DBGI
"Two Sigma Advisers, LP",14800,2021-09-29,0.0012,44992,DBGI
"Geode Capital Management, LLC",12863,2021-09-29,0.001,39103,DBGI
"Two Sigma Securities, LLC",12081,2021-09-29,0.0009,36726,DBGI
Kore Private Wealth LLC,11886,2021-09-29,0.0009,36133,DBGI
Blackrock Inc.,5633,2021-09-29,0.0004,17124,DBGI
UBS Group AG,5205,2021-09-29,0.0004,15823,DBGI
