Holder,Shares,Date Reported,% Out,Value,ABV
Kayne Anderson Rudnick Investment Management LLC,198641,2021-09-29,0.1103,138552097,ATRI
"Neuberger Berman Group, LLC",197638,2021-09-29,0.10980000000000001,137852505,ATRI
Price (T.Rowe) Associates Inc,147707,2021-09-29,0.08199999999999999,103025632,ATRI
Blackrock Inc.,114039,2021-09-29,0.0633,79542202,ATRI
"Vanguard Group, Inc. (The)",82745,2021-09-29,0.046,57714637,ATRI
Dimensional Fund Advisors LP,52842,2021-09-29,0.029300000000000003,36857295,ATRI
"Renaissance Technologies, LLC",44400,2021-09-29,0.024700000000000003,30969000,ATRI
State Street Corporation,38149,2021-09-29,0.0212,26608927,ATRI
Df Dent & Co Inc,36068,2021-09-29,0.02,25157430,ATRI
Boston Trust Walden Corporation,32587,2021-09-29,0.0181,22729432,ATRI
