Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5273532,2021-09-29,0.15,134475066,HFWA
Price (T.Rowe) Associates Inc,3110336,2021-09-29,0.08839999999999999,79313568,HFWA
"Vanguard Group, Inc. (The)",2112565,2021-09-29,0.0601,53870407,HFWA
Dimensional Fund Advisors LP,1592907,2021-09-29,0.0453,40619128,HFWA
State Street Corporation,1474530,2021-09-29,0.04190000000000001,37600515,HFWA
"AllianceBernstein, L.P.",1443868,2021-09-29,0.041100000000000005,36818634,HFWA
"Goldman Sachs Group, Inc.",1174031,2021-09-29,0.0334,29937790,HFWA
Invesco Ltd.,959775,2021-09-29,0.0273,24474262,HFWA
Victory Capital Management Inc.,950815,2021-09-29,0.027000000000000003,24245782,HFWA
Bank Of New York Mellon Corporation,852728,2021-09-29,0.0242,21744564,HFWA
