Holder,Shares,Date Reported,% Out,Value,ABV
Fairfax Financial Holdings Ltd,30548190,2021-09-29,0.3933,363523461,RFP
Dimensional Fund Advisors LP,4505137,2021-09-29,0.057999999999999996,53611130,RFP
Chou Associates Management Inc.,3299460,2021-09-29,0.0425,39263574,RFP
"ACR Alpine Capital Research, LLC",2588072,2021-12-30,0.0333,39519859,RFP
Acadian Asset Management. LLC,2443893,2021-09-29,0.0315,29082326,RFP
Wasatch Advisors Inc,2255846,2021-09-29,0.028999999999999998,26844567,RFP
"Vanguard Group, Inc. (The)",2097864,2021-09-29,0.027000000000000003,24964581,RFP
Connor Clark & Lunn Investment Management Ltd,1740706,2021-09-29,0.022400000000000003,20714401,RFP
Smith (Donald) & Company Inc.,1557654,2021-09-29,0.020099999999999996,18536082,RFP
Lsv Asset Management,1415954,2021-09-29,0.0182,16849852,RFP
