Holder,Shares,Date Reported,% Out,Value,ABV
"Richmond Hill Investments, LLC",2397226,2021-09-29,0.22760000000000002,65324408,GBLI
"Hotchkis & Wiley Capital Management, LLC",1091931,2021-09-29,0.10369999999999999,29755119,GBLI
"Harbert Fund Advisors, Inc.",849985,2021-09-29,0.08070000000000001,23162091,GBLI
"Springhouse Capital Management, LP",752204,2021-09-29,0.07139999999999999,20497559,GBLI
Dimensional Fund Advisors LP,749744,2021-09-29,0.0712,20430524,GBLI
"Ameriprise Financial, Inc.",526072,2021-09-29,0.0499,14335462,GBLI
"Boothbay Fund Management, LLC",244230,2021-09-29,0.0232,6655267,GBLI
"Cove Street Capital, LLC",161831,2021-09-29,0.0154,4409894,GBLI
"Bridgeway Capital Management, Inc.",84443,2021-09-29,0.008,2301071,GBLI
"Renaissance Technologies, LLC",73834,2021-09-29,0.006999999999999999,2011976,GBLI
