Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6529417,2021-09-29,0.0393,5975722,TTOO
"Goldman Sachs Group, Inc.",4358825,2021-09-29,0.0263,3989196,TTOO
Blackrock Inc.,2940364,2021-09-29,0.0177,2691021,TTOO
Millennium Management LLC,1621731,2021-09-29,0.0098,1484208,TTOO
"Geode Capital Management, LLC",1516085,2021-09-29,0.0091,1387520,TTOO
"Principal Financial Group, Inc.",707937,2021-09-29,0.0043,647903,TTOO
State Street Corporation,580448,2021-09-29,0.0034999999999999996,531226,TTOO
Natixis,536100,2021-09-29,0.0032,490638,TTOO
"Gagnon Securities, LLC",514818,2021-09-29,0.0031,471161,TTOO
"Susquehanna International Group, LLP",434857,2021-09-29,0.0026,397981,TTOO
