Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,3189350,2021-09-29,0.0681,36805099,DSU
"Bramshill Investments, Llc",975078,2021-09-29,0.0208,11252400,DSU
Invesco Ltd.,835588,2021-09-29,0.0178,9642685,DSU
Parametric Portfolio Associates,757450,2021-09-29,0.016200000000000003,8740973,DSU
"Oak Hill Advisors, L.P.",683960,2021-09-29,0.0146,7892898,DSU
"Guggenheim Capital, LLC",463127,2021-09-29,0.009899999999999999,5344485,DSU
"Advisors Asset Management, Inc.",434025,2021-09-29,0.009300000000000001,5008648,DSU
Bank of America Corporation,397609,2021-09-29,0.0085,4588407,DSU
"Elevated Capital Advisors, LLC",390085,2021-09-29,0.0083,4501580,DSU
"KFA Private Wealth Group, LLC",258437,2021-09-29,0.0055000000000000005,2982362,DSU
