Holder,Shares,Date Reported,% Out,Value,ABV
Hood River Capital Management LLC,519171,2021-12-30,0.0298,8644197,REFI
"Philadelphia Financial Management Of San Francisco, Llc",349892,2021-12-30,0.020099999999999996,5825701,REFI
"Balyasny Asset Management, LP",209734,2021-12-30,0.012,3492071,REFI
"Contrarian Capital Management, LLC",166491,2021-12-30,0.0096,2772075,REFI
Millennium Management LLC,154331,2021-12-30,0.0089,2569611,REFI
Pentwater Capital Management Lp,115000,2021-12-30,0.0066,1914750,REFI
"Perritt Capital Management, Inc.",59950,2021-12-30,0.0034000000000000002,998167,REFI
FJ Capital Management LLC,55000,2021-12-30,0.0032,915750,REFI
"Clayton Partners, LLC",42500,2021-12-30,0.0024,707625,REFI
"Two Sigma Investments, LP",39482,2021-12-30,0.0023,657375,REFI
