Holder,Shares,Date Reported,% Out,Value,ABV
"Renaissance Technologies, LLC",28577732,2021-09-29,0.0105,441525959,VOD
"Hotchkis & Wiley Capital Management, LLC",23351850,2021-09-29,0.0086,360786082,VOD
Price (T.Rowe) Associates Inc,14372415,2021-09-29,0.0053,222053811,VOD
Bank of America Corporation,13493467,2021-09-29,0.005,208474065,VOD
"Goldman Sachs Group, Inc.",11178068,2021-09-29,0.0040999999999999995,172701150,VOD
"Altrinsic Global Advisors, LLC",11009446,2021-09-29,0.004,170095940,VOD
"ACR Alpine Capital Research, LLC",10951367,2021-09-29,0.004,169198620,VOD
"Federated Hermes, Inc.",7306614,2021-09-29,0.0027,112887186,VOD
Morgan Stanley,7010852,2021-09-29,0.0026,108317663,VOD
Bank Of New York Mellon Corporation,6860805,2021-09-29,0.0025,105999437,VOD
