Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,1839846,2021-09-29,0.09449999999999999,169633801,USNA
"Vanguard Group, Inc. (The)",1533308,2021-09-29,0.0788,141370997,USNA
"Renaissance Technologies, LLC",1518700,2021-09-29,0.078,140024140,USNA
Acadian Asset Management. LLC,672674,2021-09-29,0.0346,62020542,USNA
Dimensional Fund Advisors LP,575616,2021-09-29,0.0296,53071795,USNA
State Street Corporation,381398,2021-09-29,0.0196,35164895,USNA
"Wellington Management Group, LLP",339117,2021-09-29,0.0174,31266587,USNA
"Geode Capital Management, LLC",211699,2021-09-29,0.0109,19518647,USNA
"Shaw D.E. & Co., Inc.",210753,2021-09-29,0.0108,19431426,USNA
Norges Bank Investment Management,176915,2020-12-30,0.0091,13640146,USNA
