Holder,Shares,Date Reported,% Out,Value,ABV
Axar Capital Manasgement L.P.,88633045,2021-09-29,0.7508,218923621,STON
Blackrock Inc.,1590515,2021-09-29,0.013500000000000002,3928572,STON
Morgan Stanley,1548985,2021-09-29,0.0131,3825992,STON
"Geode Capital Management, LLC",1232322,2021-09-29,0.0104,3043835,STON
"Vanguard Group, Inc. (The)",953199,2021-09-29,0.008100000000000001,2354401,STON
Bank of America Corporation,881367,2021-09-29,0.0075,2176976,STON
Bank of Montreal/Can/,678004,2021-09-29,0.005699999999999999,1674669,STON
State Street Corporation,675073,2021-09-29,0.005699999999999999,1667430,STON
Northern Trust Corporation,266195,2021-09-29,0.0023,657501,STON
"Jacobs Levy Equity Management, Inc.",260319,2021-09-29,0.0022,642987,STON
