Holder,Shares,Date Reported,% Out,Value,ABV
Opaleye Management Inc.,3285000,2021-09-29,0.12210000000000001,29860650,HROW
Ophir Asset Management Pty Ltd,1769670,2021-09-29,0.0658,16086300,HROW
"Renaissance Technologies, LLC",1268112,2021-09-29,0.0472,11527138,HROW
"Vanguard Group, Inc. (The)",1086534,2021-09-29,0.0404,9876594,HROW
"FMR, LLC",662387,2021-09-29,0.0246,6021097,HROW
Wasatch Advisors Inc,568067,2021-09-29,0.021099999999999997,5163729,HROW
Acadian Asset Management. LLC,523487,2021-09-29,0.0195,4758496,HROW
"Uniplan Investment Counsel, Inc.",503249,2021-09-29,0.0187,4574533,HROW
Blackrock Inc.,414886,2021-09-29,0.0154,3771313,HROW
Jacob Asset Management of New York LLC,370389,2021-09-29,0.0138,3366836,HROW
