Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,28600779,2021-09-29,0.1099,3601696099,WCN
"Vanguard Group, Inc. (The)",26146066,2021-09-29,0.1005,3292574091,WCN
Bank of Montreal/Can/,11404852,2021-09-29,0.0438,1436213012,WCN
Royal Bank of Canada,9991614,2021-09-29,0.0384,1258243951,WCN
Capital International Investors,9800632,2021-09-29,0.0377,1234193587,WCN
Blackrock Inc.,7380649,2021-09-29,0.028399999999999998,929445128,WCN
Manufacturers Life Insurance Co.,5714988,2021-09-29,0.022000000000000002,719688438,WCN
Norges Bank Investment Management,5401992,2020-12-30,0.0208,554082319,WCN
"TD Asset Management, Inc",5368441,2021-09-29,0.0206,676047775,WCN
Pictet Asset Management SA,5305384,2021-09-29,0.0204,668107007,WCN
