Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6991281,2021-09-29,0.147,358722628,WSFS
"Vanguard Group, Inc. (The)",5086173,2021-09-29,0.1069,260971536,WSFS
Price (T.Rowe) Associates Inc,3327928,2021-09-29,0.07,170755985,WSFS
Dimensional Fund Advisors LP,2525700,2021-09-29,0.053099999999999994,129593667,WSFS
State Street Corporation,1933458,2021-09-29,0.0406,99205729,WSFS
Janus Henderson Group PLC,1676653,2021-09-29,0.0352,86029065,WSFS
Macquarie Group Limited,1595052,2021-09-29,0.0335,81842118,WSFS
"Cooke & Bieler, Inc",1322166,2021-09-29,0.0278,67840337,WSFS
Invesco Ltd.,1317601,2021-09-29,0.0277,67606107,WSFS
"AllianceBernstein, L.P.",1044878,2021-09-29,0.022000000000000002,53612690,WSFS
