Holder,Shares,Date Reported,% Out,Value,ABV
AB Cap Fd.-AB Small Cap Growth Port,2558453,2021-10-30,0.013300000000000001,44363575,LTH
"Invesco Summit Fund, Inc.",1174765,2021-10-30,0.0060999999999999995,20370425,LTH
Principal Small Cap Fund,760700,2021-10-30,0.0039000000000000003,13190538,LTH
Principal Small Cap Growth Fd I,504161,2021-10-30,0.0026,8742151,LTH
USAA Mutual Fund Tr-Small Cap Stock Fund,23761,2021-10-30,0.0001,412015,LTH
