Holder,Shares,Date Reported,% Out,Value,ABV
Blackstone Inc,123726349,2021-09-29,0.8434,958879204,PSFE
"Cannae Holdings, Inc.",54044395,2021-09-29,0.36840000000000006,418844061,PSFE
"Fidelity National Financial, Inc.",50000000,2021-09-29,0.3408,387500000,PSFE
"Third Point, LLC",39474064,2021-09-29,0.2691,305923996,PSFE
"Francisco Partners Management, LP",20646512,2021-09-29,0.1407,160010468,PSFE
Blackrock Inc.,11956024,2021-09-29,0.0815,92659186,PSFE
Appaloosa LP,8500000,2021-09-29,0.0579,65875000,PSFE
Canyon Capital Advisors LLC,6273053,2021-09-29,0.042800000000000005,48616160,PSFE
"Nitorum Capital, L.P.",5000000,2021-09-29,0.0341,38750000,PSFE
Adage Capital Partners GP L.L.C.,3904582,2021-09-29,0.026600000000000002,30260510,PSFE
