Holder,Shares,Date Reported,% Out,Value,ABV
"Benefit Street Partners, LLC",11403922,2021-09-29,0.04019999999999999,21553412,TGB
Connor Clark & Lunn Investment Management Ltd,7294440,2021-09-29,0.025699999999999997,13786491,TGB
"Renaissance Technologies, LLC",5933970,2021-09-29,0.0209,11215203,TGB
Brookfield Asset Management Inc.,5805147,2021-09-29,0.0204,10971727,TGB
Acadian Asset Management. LLC,5288277,2021-09-29,0.018600000000000002,9994843,TGB
"Mirae Asset Global Investments Co., Ltd.",5139551,2021-09-29,0.0181,9713751,TGB
Diamond Hill Capital Management Inc,2925285,2021-09-29,0.0103,5528788,TGB
"CM Management, LLC",2650000,2021-09-29,0.009300000000000001,5008500,TGB
"Moore Capital Management, LP",2409137,2021-09-29,0.0085,4553268,TGB
Acuitas Investments LLC,2123379,2021-09-29,0.0075,4013186,TGB
