Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",38334668,2021-09-29,0.0805,22070035060,ADBE
Blackrock Inc.,36314478,2021-09-29,0.0762,20906971274,ADBE
"FMR, LLC",24482904,2021-09-29,0.051399999999999994,14095297490,ADBE
State Street Corporation,18907910,2021-09-29,0.0397,10885661945,ADBE
"Geode Capital Management, LLC",8386354,2021-09-29,0.0176,4828191724,ADBE
Bank Of New York Mellon Corporation,8315441,2021-09-29,0.0175,4787365692,ADBE
Primecap Management Company,7163033,2021-09-29,0.015,4123901358,ADBE
Morgan Stanley,6931703,2021-09-29,0.0146,3990720051,ADBE
Jennison Associates LLC,6760780,2021-09-29,0.014199999999999999,3892316261,ADBE
Janus Henderson Group PLC,6520814,2021-09-29,0.0137,3754163036,ADBE
