Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,2700000,2021-12-30,0.0783,27000000,RONI
"Third Point, LLC",1500000,2021-12-30,0.0435,15000000,RONI
Cinctive Capital Management LP,1249998,2021-09-29,0.0362,12387480,RONI
HITE Hedge Asset Management LLC,1049133,2021-12-30,0.0304,10491330,RONI
Citadel Advisors LLC,875000,2021-12-30,0.0254,8750000,RONI
Millennium Management LLC,874684,2021-12-30,0.0254,8746840,RONI
Teilinger Capital Ltd.,820400,2021-12-30,0.023799999999999998,8204000,RONI
"Hartree Partners, LP",750000,2021-09-29,0.0217,7432500,RONI
Eagle Global Advisors LLC,744231,2021-12-30,0.0216,7442310,RONI
"Wellington Management Group, LLP",689681,2021-12-30,0.02,6896810,RONI
