Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",17089922,2021-09-29,0.1016,552517178,NVT
Blackrock Inc.,14006601,2021-09-29,0.0833,452833410,NVT
"American Century Companies, Inc.",11072378,2021-09-29,0.0658,357969980,NVT
"Franklin Resources, Inc.",5748193,2021-09-29,0.0342,185839079,NVT
State Street Corporation,4504460,2021-09-29,0.0268,145629191,NVT
"Ariel Investments, LLC",4116023,2021-09-29,0.0245,133071023,NVT
Dimensional Fund Advisors LP,4069942,2021-09-29,0.0242,131581224,NVT
Mairs & Power Inc,3857826,2021-09-29,0.0229,124723514,NVT
Macquarie Group Limited,3169036,2021-09-29,0.018799999999999997,102454933,NVT
Artisan Partners Limited Partnership,3090231,2021-09-29,0.0184,99907168,NVT
