Holder,Shares,Date Reported,% Out,Value,ABV
FJ Capital Management LLC,2647000,2021-09-29,0.0525,13658520,SBT
"AllianceBernstein, L.P.",1818101,2021-09-29,0.036000000000000004,9381401,SBT
"TCW Group, Inc. (The)",1581923,2021-09-29,0.031400000000000004,8162722,SBT
Price (T.Rowe) Associates Inc,1338260,2021-09-29,0.0265,6905421,SBT
"Vanguard Group, Inc. (The)",668769,2021-09-29,0.013300000000000001,3450848,SBT
Dimensional Fund Advisors LP,447294,2021-09-29,0.0089,2308037,SBT
"Banc Funds Company, L.L.C. (The)",403245,2021-09-29,0.008,2080744,SBT
Eaton Vance Management,400000,2021-09-29,0.0079,2064000,SBT
"Renaissance Technologies, LLC",350106,2021-09-29,0.0069,1806546,SBT
Blackrock Inc.,203275,2021-09-29,0.004,1048899,SBT
