Holder,Shares,Date Reported,% Out,Value,ABV
Bnp Paribas Asset Management Holding S.a.,9405089,2021-09-29,0.0666,64048656,ORGN
Millennium Management LLC,4035394,2021-09-29,0.0286,27481033,ORGN
"Vanguard Group, Inc. (The)",3595232,2021-09-29,0.0255,24483529,ORGN
"Apollo Management Holdings, L.P.",3557796,2021-09-29,0.0252,24228590,ORGN
Capital World Investors,2500000,2021-09-29,0.0177,17025000,ORGN
Blackrock Inc.,1753726,2021-09-29,0.0124,11942874,ORGN
Cooper Creek Partners Management LLC,1524983,2021-09-29,0.0108,10385134,ORGN
Sylebra Capital Ltd,1500000,2021-09-29,0.0106,10215000,ORGN
"Alyeska Investment Group, L.P.",1171276,2021-09-29,0.0083,7976389,ORGN
"Geode Capital Management, LLC",1043946,2021-09-29,0.0074,7109272,ORGN
