Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",9733488,2021-09-29,0.0898,252486678,SAVE
Blackrock Inc.,8952936,2021-09-29,0.08259999999999999,232239159,SAVE
"FMR, LLC",6387399,2021-09-29,0.058899999999999994,165689130,SAVE
"U.S. Global Investors, Inc.",4293125,2021-09-29,0.039599999999999996,111363662,SAVE
"Apollo Management Holdings, L.P.",2959716,2021-09-29,0.0273,76775033,SAVE
Dimensional Fund Advisors LP,2661320,2021-09-29,0.0245,69034640,SAVE
JP Morgan Chase & Company,2612144,2021-09-29,0.0241,67759015,SAVE
State Street Corporation,2223421,2021-09-29,0.020499999999999997,57675540,SAVE
"Geode Capital Management, LLC",1718749,2021-09-29,0.0159,44584349,SAVE
"Two Sigma Investments, LP",1679528,2021-09-29,0.0155,43566956,SAVE
