Holder,Shares,Date Reported,% Out,Value,ABV
Kepos Capital Lp,325000,2021-09-29,0.0458,877500,PETV
"Geode Capital Management, LLC",57836,2021-09-29,0.008199999999999999,156157,PETV
AIGH Capital Management LLC,50000,2021-09-29,0.006999999999999999,135000,PETV
"Asset Dedication, Llc",29138,2021-09-29,0.0040999999999999995,78672,PETV
"Two Sigma Advisers, LP",24900,2021-09-29,0.0034999999999999996,67230,PETV
Millennium Management LLC,17757,2021-09-29,0.0025,47943,PETV
Riverbridge Partners LLC,14369,2021-09-29,0.002,38796,PETV
"Two Sigma Investments, LP",11800,2021-09-29,0.0017000000000000001,31860,PETV
"Worth Venture Partners, LLC",11430,2021-09-29,0.0016,30861,PETV
Cetera Advisor Networks LLC,10000,2021-09-29,0.0014000000000000002,27000,PETV
