Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",121743158,2021-09-29,0.0867,18311388394,PEP
Blackrock Inc.,100047662,2021-09-29,0.0712,15048168841,PEP
State Street Corporation,58140967,2021-09-29,0.0414,8744982846,PEP
Bank of America Corporation,22778278,2021-09-29,0.016200000000000003,3426080793,PEP
"Geode Capital Management, LLC",22552420,2021-09-29,0.0161,3392109492,PEP
"Wellington Management Group, LLP",18395158,2021-09-29,0.0131,2766815714,PEP
Northern Trust Corporation,18051607,2021-09-29,0.0129,2715142208,PEP
Capital Research Global Investors,17064266,2021-09-29,0.012199999999999999,2566636249,PEP
Magellan Asset Management Ltd,16187772,2021-09-29,0.0115,2434802786,PEP
Bank Of New York Mellon Corporation,15512744,2021-09-29,0.011000000000000001,2333271825,PEP
