Holder,Shares,Date Reported,% Out,Value,ABV
"Relative Value Partners Group, LLC",3409284,2021-09-29,0.401,52400695,SPE
"Rivernorth Capital Management, Llc",952045,2021-09-29,0.11199999999999999,14632931,SPE
"EPIQ Partners, LLC",441219,2021-09-29,0.0519,6781536,SPE
CSS LLC,286396,2021-09-29,0.0337,4401906,SPE
"Blue Bell Private Wealth Management, LLC",277280,2021-09-29,0.0326,4261793,SPE
"Herzfeld (Thomas J.) Advisors, Inc",211351,2021-09-29,0.024900000000000002,3248464,SPE
"Saba Capital Management, L.P.",205495,2021-09-29,0.0242,3158458,SPE
"Ancora Advisors, Llc",85756,2021-09-29,0.0101,1318069,SPE
"Robinson Capital Management, LLC",77385,2021-09-29,0.0091,1189407,SPE
Scotia Capital Inc.,69905,2021-09-29,0.008199999999999999,1074439,SPE
