Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",4669393,2021-09-29,0.0883,594320341,EEFT
Price (T.Rowe) Associates Inc,3631903,2021-09-29,0.0687,462268613,EEFT
"William Blair Investment Management, LLC",2514888,2021-09-29,0.047599999999999996,320094944,EEFT
Wells Fargo & Company,2454276,2021-09-29,0.0464,312380249,EEFT
Blackrock Inc.,2156713,2021-09-29,0.0408,274506430,EEFT
Macquarie Group Limited,1871394,2021-09-29,0.0354,238191028,EEFT
Wasatch Advisors Inc,1859090,2021-09-29,0.0352,236624975,EEFT
Janus Henderson Group PLC,1812532,2021-09-29,0.034300000000000004,230699072,EEFT
"Hotchkis & Wiley Capital Management, LLC",1615073,2021-09-29,0.030600000000000002,205566491,EEFT
Bank Of New York Mellon Corporation,1279814,2021-09-29,0.0242,162894725,EEFT
