Holder,Shares,Date Reported,% Out,Value,ABV
"Fred Alger Management, LLC",4266854,2021-09-29,0.10460000000000001,82008933,VERX
"Neuberger Berman Group, LLC",3537273,2021-09-29,0.0868,67986387,VERX
"Conestoga Capital Advisors, LLC",3336745,2021-12-30,0.0818,52954143,VERX
JP Morgan Chase & Company,2765466,2021-09-29,0.0678,53152256,VERX
"Vanguard Group, Inc. (The)",2387890,2021-09-29,0.058600000000000006,45895245,VERX
Capital International Investors,1421080,2021-09-29,0.0349,27313157,VERX
"Times Square Capital Management, LLC",1026504,2021-09-29,0.0252,19729406,VERX
"William Blair Investment Management, LLC",847424,2021-09-29,0.0208,16287489,VERX
"Tensile Capital Management, LP",824700,2021-09-29,0.0202,15850734,VERX
ArrowMark Colorado Holdings LLC,768420,2021-09-29,0.018799999999999997,14769032,VERX
