Holder,Shares,Date Reported,% Out,Value,ABV
"Franklin Resources, Inc.",9066577,2021-12-30,0.11259999999999999,14325191,PLG
"CQS (US), LLC",883365,2021-12-30,0.011000000000000001,1395716,PLG
"Renaissance Technologies, LLC",586287,2021-12-30,0.0073,926333,PLG
Mackenzie Financial Corporation,354400,2021-12-30,0.0044,559952,PLG
Ninety One UK Ltd,339711,2021-12-30,0.0042,536743,PLG
Marshall Wace LLP,203984,2021-12-30,0.0025,322294,PLG
Janus Henderson Group PLC,192686,2021-12-30,0.0024,304443,PLG
"U.S. Global Investors, Inc.",150000,2021-12-30,0.0019,237000,PLG
Morgan Stanley,141633,2021-12-30,0.0018,223780,PLG
Citadel Advisors LLC,128447,2021-12-30,0.0016,202946,PLG
