Holder,Shares,Date Reported,% Out,Value,ABV
Blackstone Inc,59620253,2021-09-29,0.19140000000000001,1248448097,CHNG
"Vanguard Group, Inc. (The)",22315313,2021-09-29,0.0716,467282654,CHNG
Clarkston Capital Partners LLC,19077115,2021-09-29,0.061200000000000004,399474788,CHNG
"Abrams Capital Management, L.P.",16978220,2021-09-29,0.0545,355523926,CHNG
Blackrock Inc.,9860173,2021-09-29,0.0317,206472022,CHNG
"AllianceBernstein, L.P.",9324521,2021-09-29,0.029900000000000003,195255469,CHNG
Magnetar Financial LLC,7304274,2021-09-29,0.023399999999999997,152951497,CHNG
JP Morgan Chase & Company,6748100,2021-09-29,0.0217,141305214,CHNG
Park West Asset Management LLC,5800000,2021-09-29,0.018600000000000002,121452000,CHNG
Grantham Mayo Van Otterloo & Company,5310083,2021-09-29,0.017,111193138,CHNG
