Holder,Shares,Date Reported,% Out,Value,ABV
Trigran Investments Inc,4990875,2021-09-29,0.1322,77358562,SWIR
"Lion Point Capital, LP",2144396,2021-09-29,0.056799999999999996,33238138,SWIR
Brandes Investment Partners L.P.,1408368,2021-09-29,0.0373,21829704,SWIR
"Goldman Sachs Group, Inc.",1293420,2021-09-29,0.034300000000000004,20048010,SWIR
"Voss Capital, LLC",1227871,2021-09-29,0.0325,19032000,SWIR
"Renaissance Technologies, LLC",1023700,2021-09-29,0.0271,15867350,SWIR
Thrivent Financial For Lutherans,1010580,2021-09-29,0.0268,15663990,SWIR
Polar Asset Management Partners Inc.,1000994,2021-09-29,0.0265,15515407,SWIR
No Street GP LP,1000000,2021-09-29,0.0265,15500000,SWIR
"Segall Bryant & Hamill, Llc",940443,2021-09-29,0.024900000000000002,14576866,SWIR
