Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7472533,2021-09-29,0.0969,711908218,BC
Blackrock Inc.,6301420,2021-09-29,0.0817,600336283,BC
Cantillon Capital Management LLC,4098379,2021-09-29,0.053200000000000004,390452567,BC
JP Morgan Chase & Company,3039961,2021-09-29,0.0394,289617084,BC
Massachusetts Financial Services Co.,2122209,2021-09-29,0.0275,202182851,BC
State Street Corporation,2029252,2021-09-29,0.0263,193326838,BC
"Arrowstreet Capital, Limited Partnership",1621202,2021-09-29,0.021,154451914,BC
First Trust Advisors Lp,1492552,2021-09-29,0.0194,142195429,BC
"Times Square Capital Management, LLC",1374600,2021-09-29,0.0178,130958142,BC
"American Century Companies, Inc.",1357653,2021-09-29,0.0176,129343601,BC
