Holder,Shares,Date Reported,% Out,Value,ABV
Cohen & Steers Inc.,26851923,2021-09-29,0.171,1310642361,AIRC
"Vanguard Group, Inc. (The)",22612822,2021-09-29,0.14400000000000002,1103731841,AIRC
Blackrock Inc.,17452809,2021-09-29,0.1112,851871607,AIRC
"Principal Financial Group, Inc.",8183067,2021-09-29,0.0521,399415500,AIRC
State Street Corporation,7014300,2021-09-29,0.0447,342367983,AIRC
JP Morgan Chase & Company,5405771,2021-09-29,0.0344,263855682,AIRC
"FMR, LLC",5145664,2021-09-29,0.032799999999999996,251159859,AIRC
Daiwa Securities Group Inc.,4307920,2021-09-29,0.0274,210269575,AIRC
Deutsche Bank Aktiengesellschaft,3480652,2021-09-29,0.0222,169890624,AIRC
Price (T.Rowe) Associates Inc,3478599,2021-09-29,0.0222,169790417,AIRC
