Holder,Shares,Date Reported,% Out,Value,ABV
Price (T.Rowe) Associates Inc,16684924,2021-09-29,0.1246,1323948719,BAH
"Vanguard Group, Inc. (The)",13318075,2021-09-29,0.09949999999999999,1056789251,BAH
Blackrock Inc.,9585122,2021-09-29,0.0716,760579430,BAH
JP Morgan Chase & Company,6961550,2021-09-29,0.052000000000000005,552398992,BAH
Black Creek Investment Management Inc.,6250479,2021-09-29,0.0467,495975508,BAH
State Street Corporation,3048914,2021-09-29,0.022799999999999997,241931325,BAH
Atlanta Capital Management Company LLC,3020560,2021-09-29,0.0226,239681436,BAH
1832 Asset Management L.P.,2756157,2021-09-29,0.0206,218701057,BAH
"AllianceBernstein, L.P.",2182864,2021-09-29,0.0163,173210258,BAH
First Trust Advisors Lp,2061317,2021-09-29,0.0154,163565503,BAH
