Holder,Shares,Date Reported,% Out,Value,ABV
Nomura Holdings Inc.,1031556,2021-09-29,0.0325,10042197,HYAC
Jefferies Group LLC,1000000,2021-09-29,0.0315,9735000,HYAC
Marshall Wace LLP,941914,2021-09-29,0.0297,9169532,HYAC
Millennium Management LLC,865237,2021-09-29,0.0273,8423082,HYAC
"Bulldog Investors, LLC",676303,2021-09-29,0.0213,6583809,HYAC
"Goldman Sachs Group, Inc.",624360,2021-09-29,0.0197,6078144,HYAC
Periscope Capital Inc.,549200,2021-09-29,0.0173,5346462,HYAC
"Radcliffe Capital Management, L.P.",500000,2021-09-29,0.015700000000000002,4867500,HYAC
Karpus Management Inc,496100,2021-09-29,0.015600000000000001,4829533,HYAC
RP Investment Advisors LP,479834,2021-09-29,0.0151,4671183,HYAC
