Holder,Shares,Date Reported,% Out,Value,ABV
Macquarie Group Limited,8513847,2021-09-29,0.0131,421933844,SKM
Bank of America Corporation,3602569,2021-09-29,0.005600000000000001,178538067,SKM
Oldfield Partners LLP,1915234,2021-09-29,0.003,94916204,SKM
"Vanguard Group, Inc. (The)",1807594,2021-09-29,0.0028000000000000004,89581723,SKM
Blackrock Inc.,1761707,2021-09-29,0.0027,87307630,SKM
Janus Henderson Group PLC,1571309,2021-09-29,0.0024,77871783,SKM
"Arrowstreet Capital, Limited Partnership",1319329,2021-09-29,0.002,65384021,SKM
Parametric Portfolio Associates,1099385,2021-09-29,0.0017000000000000001,54483917,SKM
Nuveen Asset Management,1055315,2021-09-29,0.0016,52299872,SKM
"Boston Common Asset Management, LLC",1037084,2021-12-30,0.0016,27659030,SKM
