Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2704550,2021-09-29,0.1536,324681227,CPK
Price (T.Rowe) Associates Inc,2374036,2021-09-29,0.1349,285003021,CPK
"Vanguard Group, Inc. (The)",1272065,2021-09-29,0.0723,152711403,CPK
State Street Corporation,565575,2021-09-29,0.0321,67897278,CPK
First Trust Advisors Lp,494523,2021-09-29,0.0281,59367486,CPK
Dimensional Fund Advisors LP,445840,2021-09-29,0.0253,53523092,CPK
"Goldman Sachs Group, Inc.",420040,2021-09-29,0.0239,50425802,CPK
Bank Of New York Mellon Corporation,413639,2021-09-29,0.0235,49657361,CPK
"Geode Capital Management, LLC",294062,2021-09-29,0.0167,35302143,CPK
"Copeland Capital Management, LLC",244288,2021-09-29,0.0139,29326774,CPK
