Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,338599711,2021-09-29,0.0803,18429982269,CSCO
"Vanguard Group, Inc. (The)",335951937,2021-09-29,0.0797,18285863930,CSCO
State Street Corporation,180394989,2021-09-29,0.042800000000000005,9818899251,CSCO
"Wellington Management Group, LLP",93121610,2021-09-29,0.022099999999999998,5068609232,CSCO
Bank of America Corporation,87931293,2021-09-29,0.0208,4786100277,CSCO
Bank Of New York Mellon Corporation,73120485,2021-09-29,0.0173,3979947998,CSCO
"Geode Capital Management, LLC",71756668,2021-09-29,0.017,3905715439,CSCO
"Ameriprise Financial, Inc.",58531725,2021-09-29,0.0139,3185881791,CSCO
Northern Trust Corporation,54989890,2021-09-29,0.013000000000000001,2993099712,CSCO
Wells Fargo & Company,49480251,2021-09-29,0.011699999999999999,2693210061,CSCO
