Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,6548818,2021-12-30,0.1222,508122788,OGS
"Vanguard Group, Inc. (The)",5824796,2021-12-30,0.10869999999999999,451945921,OGS
"American Century Companies, Inc.",4139338,2021-12-30,0.07719999999999999,321171235,OGS
Price (T.Rowe) Associates Inc,3160604,2021-12-30,0.059000000000000004,245231264,OGS
State Street Corporation,1753058,2021-12-30,0.0327,136019770,OGS
Goldman Sachs Group Inc,1421983,2021-12-30,0.0265,110331660,OGS
Victory Capital Management Inc.,1220129,2021-12-30,0.022799999999999997,94669809,OGS
Ardevora Asset Management LLP,954237,2021-12-30,0.0178,74039248,OGS
"Energy Income Partners, LLC",948945,2021-12-30,0.0177,73628642,OGS
First Trust Advisors Lp,909218,2021-12-30,0.017,70546224,OGS
