Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",18058830,2021-09-29,0.1067,458333105,DISCA
Blackrock Inc.,13526205,2021-09-29,0.0799,343295082,DISCA
"ClearBridge Investments, LLC",9261001,2021-09-29,0.0547,235044205,DISCA
State Street Corporation,7995834,2021-09-29,0.0473,202934266,DISCA
"Susquehanna International Group, LLP",4835884,2021-09-29,0.0286,122734735,DISCA
"Geode Capital Management, LLC",3415857,2021-09-29,0.0202,86694450,DISCA
"Two Sigma Investments, LP",3382683,2021-09-29,0.02,85852494,DISCA
Bank of America Corporation,3363215,2021-09-29,0.0199,85358396,DISCA
Invesco Ltd.,3345911,2021-09-29,0.019799999999999998,84919221,DISCA
Wells Fargo & Company,3020649,2021-09-29,0.0179,76664071,DISCA
