Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",1526450,2021-09-29,0.09970000000000001,141578237,ARCH
Morgan Stanley,1103130,2021-09-29,0.07200000000000001,102315307,ARCH
Blackrock Inc.,1080756,2021-09-29,0.0706,100240119,ARCH
State Street Corporation,1057768,2021-09-29,0.0691,98107982,ARCH
"Contrarian Capital Management, LLC",714094,2021-09-29,0.0466,66232218,ARCH
"Maple Rock Capital Partners, Inc.",702050,2021-09-29,0.0458,65115137,ARCH
Contrarius Investment Management Limited,668226,2021-09-29,0.0436,61977961,ARCH
"Luminus Management, LLC",592371,2021-09-29,0.0387,54942410,ARCH
Dimensional Fund Advisors LP,508858,2021-09-29,0.0332,47196579,ARCH
"Skylands Capital, LLC",393520,2021-09-29,0.025699999999999997,36498980,ARCH
