Holder,Shares,Date Reported,% Out,Value,ABV
Invesco Senior Secured Management Inc.,755706,2021-09-29,0.0196,5327727,EVF
UBS Group AG,551039,2021-09-29,0.0143,3884824,EVF
"Guggenheim Capital, LLC",358252,2021-09-29,0.009300000000000001,2525676,EVF
Morgan Stanley,333609,2021-09-29,0.0086,2351943,EVF
Invesco Ltd.,286869,2021-09-29,0.0074,2022426,EVF
Wells Fargo & Company,175190,2021-09-29,0.0045000000000000005,1235089,EVF
Cambridge Investment Research Advisors Inc.,171625,2021-09-29,0.0044,1209956,EVF
"Advisors Asset Management, Inc.",146176,2021-09-29,0.0038,1030540,EVF
Meridian Investment Counsel Inc.,73289,2021-09-29,0.0019,516687,EVF
"Capital Investment Advisors, LLC",71394,2021-09-29,0.0018,503327,EVF
