Holder,Shares,Date Reported,% Out,Value,ABV
iShares Preferred & Income Securities ETF,1008035,2021-10-30,0.084,26773409,TCBIO
Invesco ETF Tr II-Invesco Preferred ETF,570937,2021-09-29,0.047599999999999996,15055608,TCBIO
Cohen & Steers Tax-Advantage Preferred Securities & Income Fund,390425,2021-10-30,0.0325,10369688,TCBIO
Invesco ETF Tr-Invesco Financial Preferred ETF,270785,2021-10-30,0.0226,7192049,TCBIO
Global X Fds-Global X U.S. Preferred ETF,169452,2021-10-30,0.0141,4500645,TCBIO
Flaherty & Crumrine Preferred and Income Securities Fund,147500,2021-08-30,0.0123,3923500,TCBIO
Cohen & Steers REIT & Preferred Income Fund,142300,2021-09-29,0.011899999999999999,3752451,TCBIO
First Trust Preferred Securities & Income ETF,112521,2021-10-30,0.009399999999999999,2988557,TCBIO
Cohen & Steers Limited Duration Preferred & Income Fund,99750,2021-09-29,0.0083,2630407,TCBIO
Cohen & Steers Select Preferred & Income Fund,84175,2021-09-29,0.006999999999999999,2219694,TCBIO
