Holder,Shares,Date Reported,% Out,Value,ABV
"Vista Equity Partners Management, LLC",19835350,2021-09-29,0.2373,487354549,PING
"Vanguard Group, Inc. (The)",4814287,2021-09-29,0.0576,118287031,PING
Blackrock Inc.,4439119,2021-09-29,0.053099999999999994,109069153,PING
Tremblant Capital Group,3257801,2021-09-29,0.039,80044170,PING
Legal & General Group PLC,3184243,2021-09-29,0.0381,78236850,PING
FIL LTD,2662179,2021-09-29,0.0319,65409738,PING
"Keenan Capital, LLC",2330000,2021-09-29,0.0279,57248100,PING
Massachusetts Financial Services Co.,1953030,2021-09-29,0.023399999999999997,47985947,PING
"ETF Managers Group, LLC",1912470,2021-09-29,0.0229,46989387,PING
"Point72 Asset Management, L.P.",1368500,2021-09-29,0.016399999999999998,33624045,PING
