Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,892810,2021-09-29,0.032799999999999996,5571134,USDP
Evergreen Capital Management Llc,794198,2021-09-29,0.0292,4955795,USDP
Morgan Stanley,425067,2021-09-29,0.015600000000000001,2652418,USDP
JP Morgan Chase & Company,396674,2021-09-29,0.0146,2475245,USDP
"Tortoise Capital Advisors, LLC",253538,2021-09-29,0.009300000000000001,1582077,USDP
Bank of America Corporation,115533,2021-09-29,0.0042,720925,USDP
Blackstone Inc,82085,2021-09-29,0.003,512210,USDP
"Salem Investment Counselors, Inc.",61719,2021-09-29,0.0023,385126,USDP
"B. Riley Wealth Management, Inc.",54684,2021-09-29,0.002,341228,USDP
"Arrowstreet Capital, Limited Partnership",49654,2021-09-29,0.0018,309840,USDP
