Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",3672468,2021-09-29,0.0859,131988499,LRN
Blackrock Inc.,3010920,2021-09-29,0.0704,108212464,LRN
Dimensional Fund Advisors LP,2951234,2021-09-29,0.069,106067349,LRN
Boston Partners,2445075,2021-09-29,0.0572,87875995,LRN
"Rice, Hall, James & Associates",1662708,2021-09-29,0.038900000000000004,59757725,LRN
Ophir Asset Management Pty Ltd,1569581,2021-09-29,0.036699999999999997,56410741,LRN
ABRDN PLC,1506669,2021-09-29,0.0352,54149683,LRN
Credit Suisse AG,1296652,2021-09-29,0.030299999999999997,46601672,LRN
Janus Henderson Group PLC,1158817,2021-09-29,0.0271,41647882,LRN
Morgan Stanley,1125161,2021-09-29,0.0263,40438286,LRN
