Holder,Shares,Date Reported,% Out,Value,ABV
Shay Capital LLC,277737,2021-09-29,0.0154,555474,PTPI
"Northrock Partners, Llc",115295,2021-09-29,0.0064,230590,PTPI
"Vanguard Group, Inc. (The)",109713,2021-09-29,0.0060999999999999995,219426,PTPI
"CM Management, LLC",100000,2021-09-29,0.005600000000000001,200000,PTPI
"Renaissance Technologies, LLC",54347,2021-09-29,0.003,108694,PTPI
Platform Technology Partners,44000,2021-09-29,0.0024,88000,PTPI
"EMFO, LLC",28000,2021-09-29,0.0016,56000,PTPI
"Geode Capital Management, LLC",23725,2021-09-29,0.0013,47450,PTPI
"Neville, Rodie & Shaw, Inc",21875,2021-09-29,0.0012,43750,PTPI
Blackrock Inc.,18622,2021-09-29,0.001,37244,PTPI
