Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",5810126,2021-09-29,0.0275,90754168,NAD
"Rivernorth Capital Management, Llc",5382579,2021-09-29,0.0254,84075883,NAD
UBS Group AG,4899409,2021-09-29,0.0231,76528768,NAD
Parametric Portfolio Associates,4115604,2021-09-29,0.0194,64285734,NAD
Morgan Stanley,3534025,2021-09-29,0.0167,55201470,NAD
"Guggenheim Capital, LLC",3283415,2021-09-29,0.0155,51286942,NAD
"Veritable, LP",2318065,2021-09-29,0.011000000000000001,36208175,NAD
Wells Fargo & Company,2296025,2021-09-29,0.0108,35863910,NAD
SIT Investment Associates Inc,2060987,2021-09-29,0.0097,32192616,NAD
Bank of America Corporation,1231065,2021-09-29,0.0058,19229235,NAD
